|0200|001613|BEDOZIL 5000 mg 10 amp|7893353206143||UN|00|30049099|||||
|0200|001636|DEXAZONA 2 mg 2 amp 1 ml|7893353201230||UN|00|30043210|||||
|0200|001736|ALBOCRESIL 12 ml sol|7896641800030||UN|00|30049099|||||
|0200|001758|EPAREMA 12 flac 10 ml|7896641800757||UN|00|30049099|||||
|0200|001761|EPAREMA 200 ml|7896641800313||UN|00|30049099|||||
|0200|001800|NENE DENT 10 gr gel|7896641802850||UN|00|30049099|||||
|0200|001831|REPARIL   30 gr gel|7896641804205||UN|00|30049099|||||
|0200|001850|XANTINON COMPLEX   12 flac 10|7896641800788||UN|00|30049069|||||
|0200|001862|VALDA CHICLETE|||UN|00|99910000|||||
|0200|001880|FIGATIL 150 ml|7896023700118||UN|00|30044090|||||
|0200|001890|SULADRIN 200 cpr 50 x 4|7896023709043||UN|00|30049072|||||
|0200|002107|IMOSEC   12 cpr|7896212478750||UN|00|30049062|||||
|0200|002158|STUGERON 75 mg 30 cpr|7896212479689||UN|00|30049099|||||
|0200|002178|TYLENOL 750 mg   20 cpr|7896212422517||UN|00|30049045|||||
|0200|002179|TYLENOL 200 mg 15 ml gts|7896212479924||UN|00|30049045|||||
|0200|002314|ACERATUM 10 ml|7893454300115||UN|00|30032069|||||
|0200|002489|ESTOMAZIL 50 env 5 gr aba|7896094901438||UN|00|30049099|||||
|0200|002494|GELOL 20 gr pom|7896094901582||UN|00|30049099|||||
|0200|002565|DRENIFORMIO 30 gr cre|7896241256077||UN|00|30043290|||||
|0200|002566|DRENISON 30 gr cre|7896241270363||UN|00|30043290|||||
|0200|002636|TAPAZOL   5 mg 100 cpr|7896241231616||UN|00|30049069|||||
|0200|002637|TAPAZOL 10 mg   50 cpr|7896241231630||UN|00|30049069|||||
|0200|002740|APEVITIN BC 240 ml|7896004700502||UN|00|30045090|||||
|0200|002763|COMPLEXO B 100 drg|896004714158||UN|00|30045090|||||
|0200|002764|COMPLEXO B    20 ml|7896004701189||UN|00|30045090|||||
|0200|002765|COMPLEXO B 120 ml|7896004801209||UN|00|30045090|||||
|0200|002766|CYSTEX 24 drg|7896004801216||UN|00|30049099|||||
|0200|002775|DORSPAN 20 drg|7896004706238||UN|00|30049099|||||
|0200|002787|EMISTIN 20 drg|7896004801902||UN|00|30049099|||||
|0200|002812|GELMAX 240 ml|7896004802473||UN|00|30049099|||||
|0200|002820|GEROVITAL 60 caps|896004717999||UN|00|30045090|||||
|0200|002821|GLICERIN 6 supos adu|7896004702735||UN|00|30049099|||||
|0200|002822|GLICERIN 6 supos inf|7896004702742||UN|00|30049099|||||
|0200|002834|NARIDRIN 15 ml adu|7896004803456||UN|00|30049099|||||
|0200|002836|NARIDRIN 30 ml sol nas adu 12|7896004714578||UN|00|30049099|||||
|0200|002840|NOCICLIN 21 cpr|||UN|00|30043929|||||
|0200|002845|OTOMIXYN 5 ml sol otol|7896004707600||UN|00|30049099|||||
|0200|002863|SOMINEX 20 drg|7896004804651||UN|00|30049099|||||
|0200|002924|STELAZINE 2 mg 20 cpr|7896015511111||UN|00|30049039|||||
|0200|002938|DIGESAN 20 ml gts ped|7897595901767||UN|00|30049045|||||
|0200|002960|STILNOX 10 mg 20 cpr|7897595902146||UN|00|30049069|||||
|0200|003058|MANTIDAN 100 mg 20 cpr|7891317000714||UN|00|30049099|||||
|0200|003068|MINILAX 7 bisn 6,5 gr|7891317000677||UN|00|30049099|||||
|0200|003082|PONDERA 20 mg 30 cpr|7891317006938||UN|00|30049079|||||
|0200|003139|BAMIFIX 300 mg 20 drg|7896672201875||UN|00|30042099|||||
|0200|003140|BAMIFIX 600 mg 20 drg|7896672201882||UN|00|30042099|||||
|0200|003242|LISADOR   4 cpr env frac|||UN|00|99910000|||||
|0200|003246|LISADOR  15 ml gts fra plas|7897322704494||UN|00|30049099|||||
|0200|003442|TRAMAL RETARD 100 mg 10 cpr|7891268107067||UN|00|30049039|||||
|0200|003544|BIAMOTIL 3,5 gr pom oft|7897316801215||UN|00|30042019|||||
|0200|003545|BIAMOTIL   5 ml col|7897316801178||UN|00|30042019|||||
|0200|003575|EPITEZAN 3,5 gr pom oft|7897316801673||UN|00|30042011|||||
|0200|003602|LERIN 24 ml col|7897316800201||UN|00|30042019|||||
|0200|003603|LIPANON 250 mg 30 caps retard|7897322705415||UN|00|30042019|||||
|0200|003627|PRED FORT 5 ml col|7897316800300||UN|00|30042019|||||
|0200|003638|STILL 5 ml sol oft|7897316802335||UN|00|30049099|||||
|0200|003733|AEROLIN 200 dos spr|7896269900150||UN|00|30049039|||||
|0200|003753|BETNOVATE 15 gr cre|7896269900297||UN|00|30043290|||||
|0200|003787|FLIXOTIDE 250 mcg   60 dos spr|7896269900808||UN|00|30049059|||||
|0200|003867|ORGANONEURO 25 drg cerebral|7890282800626||UN|00|30045090|||||
|0200|003871|SEPURIN 20 drg|7890282800701||UN|00|30049069|||||
|0200|004326|CEPACAINA 50 ml spr neb|7891058220839||UN|00|30049012|||||
|0200|004338|COLIRIO MOURA BRASIL 20 ml|7891058020316||UN|00|30049069|||||
|0200|004359|EQUILID   50 mg 20 caps|7891058030216||UN|00|30049073|||||
|0200|004365|FLANAX 550 mg 10 cpr|7891106006507||UN|00|30049029|||||
|0200|004373|FRISIUM 10 mg 20 cpr|7891058325039||UN|00|30049012|||||
|0200|004379|HIDANTAL 100 mg 25 cpr|7896185909084||UN|00|30049065|||||
|0200|004384|LASIX 40 mg 20 cpr|7891058431037||UN|00|30049076|||||
|0200|004401|NOVALGINA     50 mg 100 ml fra|7891058464073||UN|00|30049069|||||
|0200|004405|NOVALGINA   500 mg   20 ml|7891058489038||UN|00|30049069|||||
|0200|004422|PLASIL 10 mg 20 cpr|7891058059149||UN|00|30049041|||||
|0200|004768|NEOSALDINA   20 drg|7896641803871||UN|00|30049069|||||
|0200|004769|NEOSALDINA   15 ml gts|7896641804663||UN|00|30049069|||||
|0200|004780|SYNTHROID   50 mcg   30 cpr|7896255716956||UN|00|30043981|||||
|0200|004782|SYNTHROID 100 mcg   30 cpr|7896255716970||UN|00|30043981|||||
|0200|004787|TEOLONG 100 mg 30 caps|7896255717717||UN|00|30044090|||||
|0200|004988|SUMAX   50 mg 2 cpr|7896094200432||UN|00|30049079|||||
|0200|004989|SUMAX 100 mg 2 cpr|7896094200340||UN|00|30049079|||||
|0200|005024|HIRUDOID 500 mg 40 gr gel|7897411601543||UN|00|30039099|||||
|0200|005121|GASTROL 20 past|7896622300443||UN|00|30049069|||||
|0200|005123|GASTROL TC 30 past|7896622301006||UN|00|30049099|||||
|0200|005296|PASALIX 20 drg|7896226102818||UN|00|30049099|||||
|0200|005304|TRIVAGEL- N 50 gr cre vag + 10|7896226102504||UN|00|30042099|||||
|0200|005351|CEBION 2 gr 10 cpr eferv laran|7891721100024||UN|00|30045090|||||
|0200|005362|CITONEURIN 5000 mcg 3 amp 3 ml|7891721020506||UN|00|30045090|||||
|0200|005366|DEXA CITONEURIN 3 amp 1 ml + 3|7891721000164||UN|00|30049099|||||
|0200|005445|TIMOPTOL   0,5% 5 ml sol oft|7897337705837||UN|00|30049079|||||
|0200|005447|TIMOPTOL EX   0,5% 5 ml sol of|7897337702225||UN|00|30049079|||||
|0200|005503|MINANCORA 30 gr pom|78905108||UN|00|30049099|||||
|0200|005547|MENTALOL UNGUENTO 30 gr pote|898075310697||UN|00||||||
|0200|005587|CALAMYN 120 ml loc|7896714250014||UN|00|30049099|||||
|0200|005596|CEPROFEN 50 mg 24 caps|7896714222417||UN|00|30049029|||||
|0200|005611|NEOTAREN 50 mg 20 drg|7896714200217||UN|00|30049037|||||
|0200|005632|NEO GENTAMICIN 280 mg 1 amp 2|7896714240398||UN|00|30042061|||||
|0200|005638|NEO HIDROCLOR 50 mg 20 cpr|7896714200415||UN|00|30049099|||||
|0200|005640|HISTAMIN 20 cpr|7896714219301||UN|00|30049099|||||
|0200|005641|HISTAMIN 100 ml|7896714219318||UN|00|30049099|||||
|0200|005648|MASSAGEOL 30 gr pom|7896714230504||UN|00|30049099|||||
|0200|005653|NEO METRODAZOL 250 mg 20 cpr|7896714200545||UN|00|30049066|||||
|0200|005663|NEOTOSS   60 ml xpe inf|7896714219288||UN|00|30049069|||||
|0200|005681|PULMOFLUX 100 ml|7896714261072||UN|00|30049099|||||
|0200|005695|CITROPLEX C 20 ml|7896714270852||UN|00|30045090|||||
|0200|005733|TRANSAMIN 12 cpr|7897460400357||UN|00|30039099|||||
|0200|005795|NEUTROFER 250 mg 30 ml|7894916500296||UN|00|30049019|||||
|0200|005812|SOMALGIN CARDIO 100 mg 32 cpr|7894916209908||UN|00|30049024|||||
|0200|005816|TROPINAL 20 cpr|7894916208154||UN|00|30049099|||||
|0200|005817|TROPINAL 15 ml gts|7894916208833||UN|00|30049099|||||
|0200|005972|CITALOR 10 MG 60CPR|7891268102314||UN|00|30049069|||||
|0200|005985|FELDENE SL 20 mg 10 cpr disolv|7891268104028||UN|00|30049073|||||
|0200|006006|TERRAMICINA POLIMIXINA 3,5 gr|7891268104721||UN|00|30042099|||||
|0200|006062|DECADRON 20 ml nas|7896658003561||UN|00|30043990|||||
|0200|006073|MODURETIC 50 mg 30 cpr|7897337702386||UN|00|30049069|||||
|0200|006249|AMPLICTIL 100 mg 20 cpr|7896070600126||UN|00|30049079|||||
|0200|006271|FENERGAN 30 gr cre derm|7896070600249||UN|00|30049075|||||
|0200|006287|GARDENAL 100 mg 20 cpr|7896070600669||UN|00|30049069|||||
|0200|006289|GARDENAL   40 mg 20 ml ped|7896070601932||UN|00|30049069|||||
|0200|006316|NEOZINE 100 mg 20 cpr|7896070601574||UN|00|30049079|||||
|0200|006339|PROFENID 100 mg   6 amp 2 ml|7896070601871||UN|00|30049029|||||
|0200|006340|PROFENID   20 ml gts|7896070601895||UN|00|30049029|||||
|0200|006341|PROFENID ENTERICO 100 mg 20 cp|7896070601765||UN|00|30049029|||||
|0200|006344|BI-PROFENID 150 mg 10 cpr|7896070601772||UN|00|30049029|||||
|0200|006349|ROVAMICINA 1,5 mui 16 cpr|7896070605497||UN|00|30042029|||||
|0200|006382|BACTRIM F 10 cpr|7896226500386||UN|00|30049079|||||
|0200|006383|BACTRIM F 100 ml|7896226500423||UN|00|30049079|||||
|0200|006401|EPHYNAL 400 mg 30 caps|7891106006149||UN|00|30045090|||||
|0200|006416|LIMBITROL 20 caps|7898168007039||UN|00|30049064|||||
|0200|006451|RIVOTRIL 2,5 mg 20 ml|7896226501239||UN|00|30049069|||||
|0200|006605|SAL DE FRUTA ENO LAR 100 gr po|7896015560331||UN|00|30049029|||||
|0200|006677|A A S     4 cpr adu|7897411601567||UN|00|30049079|||||
|0200|006682|ANASEPTIL 10 gr po|7897322701769||UN|00|30042099|||||
|0200|006695|BESEROL   12 cpr cx|7897595901187||UN|00|30049037|||||
|0200|006696|BUCLINA 25 mg 20 cpr|7897595900678||UN|00|30049099|||||
|0200|006700|CEWIN 500 mg 30 cpr|7897595900715||UN|00|30045090|||||
|0200|007006|BERLISON 15 gr cre|7795320000849||UN|00|30043999|||||
|0200|007012|CICLOPRIMOGYNA 21 drg|7891106905886||UN|00|30043939|||||
|0200|007015|DIANE 35 21 drg|7891106905916||UN|00|30043939|||||
|0200|007024|GYNERA 21 drg|7891106905930||UN|00|30066000|||||
|0200|007038|NEOVLAR 21 drg env|7891106905992||UN|00|30066000|||||
|0200|007042|PRIMOLUT NOR 10 mg 30 cpr|7891106906012||UN|00|30043939|||||
|0200|007062|CELESTAMINE 120 ml xpe s/acuc|7891142115614||UN|00|30049099|||||
|0200|007063|CELESTONE 120 ml elx|7891142128249||UN|00|30043999|||||
|0200|007068|CELESTONE SOLUSPAN 1 amp 1 ml|7891142128638||UN|00|30043210|||||
|0200|007076|CORISTINA D     4 cpr|7891142136596||UN|00|30044090|||||
|0200|007080|DIPROGENTA 30 gr pom|7891142142283||UN|00|30039099|||||
|0200|007086|DIPROSPAN HYPAC 1 ser 1 ml|7891142142351||UN|00|30043210|||||
|0200|007133|QUADRIDERM 20 gr cre|7891142180766||UN|00|30039099|||||
|0200|007586|LEITE DE MAGNESIA PHILLIPS 350|78905023||UN|00|30049099|||||
|0200|007587|LEITE DE MAGNESIA PHILLIPS 120|78905030||UN|00|30049099|||||
|0200|007593|MELHORAL ADT     8 cpr|||UN|00|96033000|||||
|0200|007596|MELHORAL INF     8 cpr|||UN|00|30049099|||||
|0200|007609|SONRISAL 60 cpr 30 x 2|7896015520533||UN|00|30049099|||||
|0200|007648|BACTERACIN F 10 cpr|7896112140122||UN|00|30049099|||||
|0200|007649|BENEVAT 30 gr cre|7896112141938||UN|00|30049099|||||
|0200|007683|CO-PRESSOTEC 20/12,5 mg 30 cpr|7896112141761||UN|00|30049099|||||
|0200|007693|DEXASON 10 gr cre|7896112140269||UN|00|30049099|||||
|0200|007697|DEXAVISON 5 ml col|7896112140306||UN|00|30049099|||||
|0200|007721|FENAFLAN 60 gr emugel|96112142126||UN|00||||||
|0200|007797|PLAGEX 4 mg 10 ml|7896112142140||UN|00|30049041|||||
|0200|007815|SEDALGINA 20 drg|7896112122098||UN|00|30049099|||||
|0200|007817|SEDILAX   30 cpr|7896112141839||UN|00|30049099|||||
|0200|007882|RILAN 4% 13 ml nas|7897655401176||UN|00|30039089|||||
|0200|007981|DIGESTINA 10 mg 20 cpr|7896006229803||UN|00|30049045|||||
|0200|007982|DIGESTINA 20 ml|7896006230205||UN|00|30049045|||||
|0200|008002|AZIRAM 150 ml|7896006257851||UN|00|30049099|||||
|0200|008006|HYTOS PLUS 100 ml xpe|7896006259701||UN|00|30049039|||||
|0200|008146|ATROVERAN 30 ml|7891104195067||UN|00|30044090|||||
|0200|008159|HEMOVIRTUS 50 gr pom|7891104196651||UN|00|30044090|||||
|0200|008164|MARACUGINA 45 cpr|7891104193643||UN|00|30044090|||||
|0200|008206|LIPITOR 20 mg 30 cpr|7891268117127||UN|00|30049029|||||
|0200|008207|PYRIDIUM 100 mg 25 drg|7892953001370||UN|00|30049099|||||
|0200|008208|PYRIDIUM 200 mg 18 drg|7892953001387||UN|00|30049099|||||
|0200|008309|NEOMED 10 gr pom|7896523201443||UN|00|30049099|||||
|0200|008361|EVANOR 3 x 21 cpr|7891045000895||UN|00|30066000|||||
|0200|008373|MATERNA 30 cpr rev|7891045006248||UN|00|30045050|||||
|0200|008376|MINULET 21 drg|7891045001021||UN|00|30066000|||||
|0200|008378|NORDETTE 3 x 21 cpr|7891045008440||UN|00|30066000|||||
|0200|008403|PROPRANOL AYERST 40 mg 30 cpr|7894916550055||UN|00|30049036|||||
|0200|008428|FLUIMUCIL 10% 5 amp 3 ml|7898074616073||UN|00|30049099|||||
|0200|008459|SEKI 120 ml xpe|7898074618183||UN|00|30039099|||||
|0200|008475|ADALAT RET 10 mg 30 cpr|7891106001588||UN|00|30049062|||||
|0200|008477|ASPIRINA PREVENT 100 mg 30 cpr|7891106001946||UN|00|30049024|||||
|0200|008497|GINO-CANESTEN 1 ovl + 1 aplic|7891106001755||UN|00|30049069|||||
|0200|008512|ASPIRINA   10 cpr adu|||UN|00|99910000|||||
|0200|008517|ASPIRINA C 50 x 2 cpr eferv|7891106000888||UN|00|30045090|||||
|0200|008539|CODEIN 30 mg 30 cpr|7896676400175||UN|00|30044040|||||
|0200|008577|KOLLAGENASE 30 gr pom cloranf|7896676402544||UN|00|30049019|||||
|0200|008622|BRICANYL 100 ml exp|7896206401191||UN|00|30049039|||||
|0200|008623|BRICANYL 100 ml xpe|7896206401245||UN|00|30049039|||||
|0200|008876|HIPOGLOS   45 gr pom|7501001311186||UN|00|30049099|||||
|0200|008960|BISMU-JET 20 ml|7896004810140||UN|00|30042029|||||
|0200|008971|COLIRIO LEGRAND 20 ml|7896004810188||UN|00|30049099|||||
|0200|008993|EXPEC 120 ml xpe|7896004812168||UN|00|30049099|||||
|0200|009001|HIDROCORTE 20 gr cre|7896004812281||UN|00|30049099|||||
|0200|009013|NATUS GERIN 50 caps|7896004815077||UN|00|30045090|||||
|0200|009581|CAMOMILINA C 20 caps|7897129300059||UN|00|30045090|||||
|0200|009653|CLOMID 10 cpr|7896422513098||UN|00|30049039|||||
|0200|010210|VASOPRIL 10 mg 30 cpr|7896241293669||UN|00|30049067|||||
|0200|010700|ATACAND 16 mg 30 cpr|7896206401146||UN|00|30049069|||||
|0200|010731|CARDILOL 25 MG 60 CPR|7896094207820||UN|00|30049069|||||
|0200|010738|NEOTAFLAN 50 mg 20 cpr|7896714210025||UN|00|30049037|||||
|0200|010739|NEODIGOXIN 0,25 mg 24 cpr|7896714200248||UN|00|30049079|||||
|0200|010740|KIT FIM DE ANO|7896714210070||UN|00|30049069|||||
|0200|010742|NEOSEMID 40 mg 20 cpr|7896714200255||UN|00|30049076|||||
|0200|010745|DAKTAZOL 30 ml loc|7896714250021||UN|00|30049066|||||
|0200|010747|NEOSULIDA 100 mg 12 cpr|7896714200361||UN|00|30049079|||||
|0200|010749|CLEAN HAIR 60 ml loc + pente|7896714250038||UN|00|30049099|||||
|0200|010944|PILULAS DE LUSSEN 36 pil|7898089300035||UN|00|30049099|||||
|0200|010949|MALVATRICIN 50 ml spray|7896026120494||UN|00|30034090|||||
|0200|011162|RESFENOL   20 caps|7896331703443||UN|00|30049099|||||
|0200|011206|SANASAR 80 gr sab|7896331700121||UN|00|30039031|||||
|0200|011211|EFEDERM 55 gr pom|7896331700138||UN|00|30049099|||||
|0200|011212|ENTEROFIGON 150 ml|7896331701043||UN|00|30039099|||||
|0200|011226|PROCTOSAN 20 gr pom|7896331700459||UN|00|30049099|||||
